Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00   30000+15000       cl::sycl::detail::make_base_allocator<int, cl::sycl::detail::aligned_mem::aligned_allocator>::get_buffer_allocator(cl::sycl::detail::aligned_mem::aligned_allocator) <cycle 1> [91]
                0.00    0.00   30001             cl::sycl::detail::id_range_base<unsigned long, 1, cl::sycl::range<1> >::id_range_base<unsigned long>(cl::sycl::detail::id_range_base<unsigned long, 1, cl::sycl::range<1> >::values_tag, unsigned long) <cycle 1> [90]
                0.00    0.00   30000             std::_Vector_base<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_Vector_impl_data::_Vector_impl_data() <cycle 1> [95]
                0.00    0.00   30000             _ZN2cl4sycl7handler25process_functor_argumentsI16TotientReductionIiEZNS0_6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRS1_E_clES7_EUlNS0_2idILi1EEERT_E_NS5_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS7_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEEEUlNS0_7nd_itemILi1EEEE_EEvRKT0_RNS0_6kernelEPNS5_29enqueue_device_kernel_commandE <cycle 1> [93]
                0.00    0.00       8+15009       _ZZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_2idILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS4_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEEENKUlNS0_7nd_itemILi1EEEE_clESQ_ <cycle 1> [122]
                0.00    0.00   15006+3           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)89, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [99]
                0.00    0.00   15006             _ZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_2idILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS4_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEE <cycle 1> [98]
                0.00    0.00   15001+1           cl::sycl::buffer<int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::buffer(int*, cl::sycl::range<1> const&, cl::sycl::property_list const&) <cycle 1> [101]
                0.00    0.00   15001             cl::sycl::info_convert<unsigned long*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::cl_to_sycl(unsigned long*, unsigned long, unsigned int) <cycle 1> [100]
                0.00    0.00   15000             _ZZZZ4mainENKUlRN2cl4sycl7handlerEE_clES2_ENKUlNS0_2idILi1EEERT_E_clINS0_7reducerIjSt4plusIjEEEEEDaS5_S7_ENKUljjE_clEjj <cycle 1> [106]
                0.00    0.00      33+12          __static_initialization_and_destruction_0(int, int) <cycle 1> [107]
                0.00    0.00      24             cl::sycl::detail::nd_range_base::nd_range_base(cl::sycl::detail::index_array, cl::sycl::detail::index_array, cl::sycl::detail::index_array) <cycle 1> [108]
                0.00    0.00      18             std::__shared_ptr<cl::sycl::detail::kernel, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() <cycle 1> [110]
                0.00    0.00       8+8           std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_clone(std::_Any_data&, {lambda(cl::sycl::detail::item_base&)#1} const&, std::integral_constant<bool, true>) <cycle 1> [119]
                0.00    0.00       8+8           std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_init_functor(std::_Any_data&, cl::sycl::detail::item_base&&, std::integral_constant<bool, true>) <cycle 1> [118]
                0.00    0.00      10             _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_2idILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlNS2_7nd_itemILi1EEEE_E10_M_managerERSt9_Any_dataRKSV_St18_Manager_operation <cycle 1> [113]
                0.00    0.00       8             void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}*& std::_Any_data::_M_access<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}*>() <cycle 1> [121]
                0.00    0.00       8             std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_get_pointer(std::_Any_data const&) <cycle 1> [117]
                0.00    0.00       6+1           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)88, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [126]
                0.00    0.00       6             std::__shared_ptr<cl::sycl::detail::queue, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<cl::sycl::detail::queue, (__gnu_cxx::_Lock_policy)2> const&) <cycle 1> [127]
                0.00    0.00       6             cl::sycl::detail::group_base::group_base<1>(cl::sycl::group<1> const&) <cycle 1> [124]
                0.00    0.00       5             cl::sycl::detail::reduction_impl<false, cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::value_type, cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>::dimensions, std::plus<unsigned int> > cl::sycl::reduction<cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>, std::plus<unsigned int> >(cl::sycl::buffer<unsigned int, 1, cl::sycl::detail::aligned_mem::aligned_allocator>, cl::sycl::handler&, std::plus<unsigned int>, cl::sycl::property_list const&) <cycle 1> [131]
                0.00    0.00       5             _ZN2cl4sycl6detail25accessor_buffer_interfaceIiLi1ELNS0_6access4modeE1ELNS3_6targetE1ELNS3_11placeholderE0EECI2NS1_15accessor_commonIiLi1ELS4_1ELS5_1ELS6_0EEEERNS0_11storage_memERNS0_7handlerENS1_12access_rangeERKNS0_13property_listE <cycle 1> [130]
                0.00    0.00       5             _ZNSt17_Function_handlerIFvRN2cl4sycl6detail12nd_item_baseEEZNS2_28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_2idILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS8_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlNS1_7nd_itemILi1EEEE_E9_M_invokeERKSt9_Any_dataS4_ <cycle 1> [134]
                0.00    0.00       5             cl::sycl::sycl_host_info<std::vector<cl::sycl::memory_order, std::allocator<cl::sycl::memory_order> >, 4195u>::get() <cycle 1> [128]
                0.00    0.00       2+2           _ZNSt11_Tuple_implILm1EJZZ4mainENKUlRN2cl4sycl7handlerEE_clES3_EUlNS1_2idILi1EEERT_E_EEC2EOSA_ <cycle 1> [160]
                0.00    0.00       2+2           _ZNSt5tupleIJN2cl4sycl6detail14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_2idILi1EEERT_E_EEC1IS6_SE_Lb1EEEOSC_OT0_ <cycle 1> [166]
                0.00    0.00       4             _ZNKSt9_Any_data9_M_accessIPKZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_2idILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlNS2_7nd_itemILi1EEEE_EERKSA_v <cycle 1> [139]
                0.00    0.00       2+1           _ZNSt8functionIFvRN2cl4sycl6detail12nd_item_baseEEEC1IZNS2_28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS1_7handlerEE_clESA_EUlNS1_2idILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaSA_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlNS1_7nd_itemILi1EEEE_vvEESE_ <cycle 1> [167]
                0.00    0.00       2             _ZNSt11_Tuple_implILm0EJN2cl4sycl6detail14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_2idILi1EEERT_E_EE7_M_headERSF_ <cycle 1> [158]
                0.00    0.00       2             _ZZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_2idILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS4_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEEENUlNS0_7nd_itemILi1EEEE_D2Ev <cycle 1> [171]
                0.00    0.00       1             std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_init_functor(std::_Any_data&, cl::sycl::detail::item_base&&) <cycle 1> [201]
                0.00    0.00       1             cl::sycl::range<1>::operator cl::sycl::detail::index_array() const <cycle 1> [185]
                0.00    0.00       1             cl::sycl::info::param_traits<cl::sycl::info::device, (cl::sycl::info::device)89>::return_type cl::sycl::device::get_info<(cl::sycl::info::device)89>() const <cycle 1> [189]
                0.00    0.00       1             std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > std::set_intersection<__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, std::back_insert_iterator<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >) <cycle 1> [211]
-----------------------------------------------
                             225015044             _init <cycle 1> [2]
                                   1             std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)88, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [126]
                                  18             std::__shared_ptr<cl::sycl::detail::kernel, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() <cycle 1> [110]
                               15005             std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)89, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [99]
                0.00    0.00       1/60041       cl::sycl::id<1>::id<>(unsigned long) [36]
                0.00    0.00       1/60041       __gmon_start__ [7]
                0.00    0.00       1/60041       _ZN2cl4sycl6detail20extract_tuple_helperIJNS1_14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS0_7handlerEE_clES8_EUlNS0_2idILi1EEERT_E_EE3getINS1_8identityEJLm0EEEEDaSt5tupleIJS6_SE_EESC_St16integer_sequenceImJXspT0_EEE [19]
                0.00    0.00       3/60041       cl::sycl::detail::group_base::get_linear_id() const [6]
[2]    100.0    6.36    0.00   15030+225015044 _init <cycle 1> [2]
                0.00    0.00   15000/45000       std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_destroy(std::_Any_data&, std::integral_constant<bool, true>) [87]
                               15000             cl::sycl::info_convert<unsigned long*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::cl_to_sycl(unsigned long*, unsigned long, unsigned int) <cycle 1> [100]
                                   7             std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_clone(std::_Any_data&, {lambda(cl::sycl::detail::item_base&)#1} const&, std::integral_constant<bool, true>) <cycle 1> [119]
                             225015044             _init <cycle 1> [2]
-----------------------------------------------
                                                 <spontaneous>
[3]     99.9    0.00    6.36                 std::shared_ptr<cl::sycl::detail::queue>::shared_ptr(decltype(nullptr)) [3]
                3.18    0.00   30001/60041       cl::sycl::event cl::sycl::queue::submit<main::{lambda(cl::sycl::handler&)#1}>(main::{lambda(cl::sycl::handler&)#1}) <cycle 1> [82]
                3.18    0.00   30001/60041       void std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::_M_realloc_insert<cl::sycl::memory_scope>(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >, cl::sycl::memory_scope&&) <cycle 1> [79]
-----------------------------------------------
                0.00    0.00       1/5           __gthread_active_p() [40]
                0.00    0.00       1/5           cl::sycl::detail::command_group::~command_group() [41]
                0.00    0.00       1/5           std::vector<cl::sycl::device, std::allocator<cl::sycl::device> >::begin() [39]
                0.00    0.00       2/5           __gnu_cxx::__exchange_and_add(int volatile*, int) [15]
[4]      0.0    0.00    0.00       5         cl::sycl::sycl_host_info<std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >, 4195u>::get() [4]
                0.00    0.00       4/60041       cl::sycl::detail::group_base::group_base<1>(cl::sycl::group<1> const&) <cycle 1> [124]
-----------------------------------------------
                                                 <spontaneous>
[5]      0.0    0.00    0.00                 __gnu_cxx::__atomic_add_dispatch(int*, int) [5]
                0.00    0.00       1/60041       std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)88, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [126]
                0.00    0.00       1/60041       _ZNSt11_Tuple_implILm0EJN2cl4sycl6detail14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_2idILi1EEERT_E_EEC2IS6_JSE_EvEEOSC_DpOT0_ <cycle 1> [81]
                0.00    0.00       1/60041       _ZNSt17_Function_handlerIFvRN2cl4sycl6detail12nd_item_baseEEZNS2_28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_2idILi1EEERT_E_NS2_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS8_T1_T2_RKNS1_5rangeIXT0_EEERKNS1_8nd_rangeIXT0_EEEEUlNS1_7nd_itemILi1EEEE_E9_M_invokeERKSt9_Any_dataS4_ <cycle 1> [134]
                0.00    0.00       1/2           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::~_Sp_counted_base() [165]
-----------------------------------------------
                                                 <spontaneous>
[6]      0.0    0.00    0.00                 cl::sycl::detail::group_base::get_linear_id() const [6]
                0.00    0.00       3/60041       _init <cycle 1> [2]
-----------------------------------------------
                                                 <spontaneous>
[7]      0.0    0.00    0.00                 __gmon_start__ [7]
                0.00    0.00       1/60041       std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > cl::sycl::detail::device_capability_intersection<(cl::sycl::info::device)88, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(cl::sycl::context const*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >) <cycle 1> [126]
                0.00    0.00       1/60041       _init <cycle 1> [2]
                0.00    0.00       1/60041       std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_clone(std::_Any_data&, {lambda(cl::sycl::detail::item_base&)#1} const&, std::integral_constant<bool, true>) <cycle 1> [119]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::difference_type __gnu_cxx::operator-<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > const&, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > const&) [10]
[8]      0.0    0.00    0.00       1         _ZN2cl4sycl6detail20get_reduction_kernelILb0ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_2idILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEJLm0EEEEDaS4_T1_RSt5tupleIJT2_EESt16integer_sequenceImJXspT3_EEERKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEE [8]
                0.00    0.00       1/60041       _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_2idILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlNS2_7nd_itemILi1EEEE_E10_M_managerERSt9_Any_dataRKSV_St18_Manager_operation <cycle 1> [113]
                0.00    0.00       1/60041       _ZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_2idILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS4_T1_T2_RKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEE <cycle 1> [98]
-----------------------------------------------
                                                 <spontaneous>
[9]      0.0    0.00    0.00                 __gnu_cxx::__exchange_and_add_single(int*, int) [9]
                0.00    0.00       1/60041       cl::sycl::event cl::sycl::queue::submit<main::{lambda(cl::sycl::handler&)#1}>(main::{lambda(cl::sycl::handler&)#1}) <cycle 1> [82]
                0.00    0.00       1/60041       _ZNSt14_Function_base13_Base_managerIZN2cl4sycl6detail28get_reduction_kernel_atomicsILb0ELi1EZZ4mainENKUlRNS2_7handlerEE_clES6_EUlNS2_2idILi1EEERT_E_NS3_14reduction_implILb0EjLi1ESt4plusIjEEEEEDaS6_T1_T2_RKNS2_5rangeIXT0_EEERKNS2_8nd_rangeIXT0_EEEEUlNS2_7nd_itemILi1EEEE_E10_M_managerERSt9_Any_dataRKSV_St18_Manager_operation <cycle 1> [113]
-----------------------------------------------
                                                 <spontaneous>
[10]     0.0    0.00    0.00                 __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >::difference_type __gnu_cxx::operator-<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > >(__gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > const&, __gnu_cxx::__normal_iterator<cl::sycl::memory_scope*, std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > > const&) [10]
                0.00    0.00       1/1           _ZN2cl4sycl6detail20get_reduction_kernelILb0ELi1EZZ4mainENKUlRNS0_7handlerEE_clES4_EUlNS0_2idILi1EEERT_E_NS1_14reduction_implILb0EjLi1ESt4plusIjEEEJLm0EEEEDaS4_T1_RSt5tupleIJT2_EESt16integer_sequenceImJXspT3_EEERKNS0_5rangeIXT0_EEERKNS0_8nd_rangeIXT0_EEE [8]
-----------------------------------------------
                                                 <spontaneous>
[11]     0.0    0.00    0.00                 _ZNSt11_Tuple_implILm0EJN2cl4sycl6detail14reduction_implILb0EjLi1ESt4plusIjEEEZZ4mainENKUlRNS1_7handlerEE_clES8_EUlNS1_2idILi1EEERT_E_EED2Ev [11]
                0.00    0.00       2/60041       std::_Function_base::_Base_manager<void cl::sycl::handler::parallel_for_impl<cl::sycl::detail::computeCppMagicEmptyKernel, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1}, 1>(cl::sycl::detail::index_array const&, cl::sycl::detail::index_array, cl::sycl::detail::computeCppMagicKernel(cl::sycl::queue&)::{lambda(cl::sycl::handler&)#1}::operator()(cl::sycl::handler&) const::{lambda(cl::sycl::item<1, true>)#1})::{lambda(cl::sycl::detail::item_base&)#1}>::_M_manager(std::_Any_data&, {lambda(cl::sycl::detail::item_base&)#1} const&, std::_Manager_operation) <cycle 1> [84]
-----------------------------------------------
[12]     0.0    0.00    0.00      44+70      <cycle 3 as a whole> [12]
                0.00    0.00      17+2           std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> >::operator=(std::vector<cl::sycl::memory_scope, std::allocator<cl::sycl::memory_scope> > const&) <cycle 3> [13]
                0.00    0.00      19             cl::sycl::program cl::sycl::program::create_program_for_kernel<TotientReduction<int> >(cl::sycl::context) <cycle 3> [109]
